ts,PID,MINFLT,MAJFLT,VSTEXT,VSIZE,RSIZE,VGROW,RGROW,MEM,CMD,label,type
1556142303,3048,0,0,3063,726.8,111.3,0,0,0.03,update-manager,1,dos
1556142308,2766,217,0,10,1.4,82832,0,0,0.02,compiz,1,dos
1556142313,1494,0,0,2219,371,70008,0,0,0.02,Xorg,1,dos
1556142318,1495,0,0,531,422.8,65492,0,0,0.02,named,1,dos
1556142323,2791,8,0,1350,1.4,55408,0,0,0.01,nautilus,1,dos
1556142373,2835,0,0,350,315.3,6592,0,0,0,mission-contro,1,dos
1556142503,3229,0,0,545,786.4,33520,0,0,0.01,gedit,1,dos
1556142528,2544,0,0,66,627.5,19856,0,0,0.01,unity-panel-se,1,dos
1556142533,2779,0,0,124,623.6,10300,0,0,0,goa-daemon,1,dos
1556142568,3279,1996,0,148,18600,3512,0,0,0,atop,1,dos
1556142573,3281,1996,0,148,18512,3512,0,0,0,atop,1,dos
1556142613,2766,137,0,10,1.4,82832,0,0,0.02,compiz,1,dos
1556142663,1861,0,0,36,159.8,3628,0,0,0,vmtoolsd,1,dos
1556142668,3282,1996,0,148,18524,3540,0,0,0,atop,1,dos
1556142693,52887,2776,0,148,17880,2716,4,0,0,atop,1,dos
1556142698,52885,1996,0,148,17880,2712,0,0,0,atop,1,dos
1556142728,1651,0,0,0,0,0,0,0,0,knetatop,1,dos
1556142733,6604,0,0,0,0,0,0,0,0,kworker/0:1,1,dos
1556142833,52885,1996,0,148,17880,2712,0,0,0,atop,1,dos
1556142838,52886,1996,0,148,17884,2712,0,0,0,atop,1,dos
1556142948,52888,1624,0,148,17880,2720,4,0,0,atop,1,dos
1556142988,52937,0,0,0,0,0,0,0,0,kworker/u256:0,1,dos
1556143083,1424,4,0,36,19296,688,0,0,0,irqbalance,1,dos
1556143113,2531,0,0,589,663.4,50636,0,0,0.01,hud-service,1,dos
1556143133,2544,2,0,66,627.5,19856,0,0,0.01,unity-panel-se,1,dos
1556143143,2807,0,0,36,381.1,9396,0,0,0,vmtoolsd,1,dos
1556143163,3279,1996,0,148,18600,3512,0,0,0,atop,1,dos
1556143168,3281,1996,0,148,18512,3512,0,0,0,atop,1,dos
1556143173,52888,2604,0,148,17880,2720,4,0,0,atop,1,dos
1556143193,2426,0,0,415,40264,2220,0,0,0,dbus-daemon,1,dos
1556143203,1641,0,0,12,9480,340,0,0,0,haveged,1,dos
1556143213,2766,162,0,10,1.4,82832,216,0,0.02,compiz,1,dos
1556143218,1494,0,0,2219,371,70008,0,0,0.02,Xorg,1,dos
1556143223,2791,8,0,1350,1.4,55412,0,0,0.01,nautilus,1,dos
1556143228,2531,0,0,589,663.4,50636,0,0,0.01,hud-service,1,dos
1556143233,2784,0,0,4,857.6,43788,0,0,0.01,evolution-cale,1,dos
1556143308,52886,1996,0,148,17884,2712,0,0,0,atop,1,dos
1556143313,1424,4,0,36,19296,688,0,0,0,irqbalance,1,dos
1556143323,6604,0,0,0,0,0,0,0,0,kworker/0:1,1,dos
1556143363,3147,0,0,978,3.1,23028,0,0,0.01,drone,1,dos
1556143368,2544,0,0,66,627.5,19856,0,0,0.01,unity-panel-se,1,dos
1556143373,2807,0,0,36,381.1,9396,0,0,0,vmtoolsd,1,dos
1556143378,3191,0,0,18,368.9,4028,0,0,0,deja-dup-monit,1,dos
1556143383,1861,0,0,36,159.8,3628,0,0,0,vmtoolsd,1,dos
1556143468,2531,0,0,589,663.4,50636,0,0,0.01,hud-service,1,dos
1556143503,2779,0,0,124,623.6,10300,0,0,0,goa-daemon,1,dos
1556143513,3191,0,0,18,368.9,4028,0,0,0,deja-dup-monit,1,dos
1556143628,3090,0,0,280,710.1,21836,0,0,0.01,gnome-terminal,1,dos
1556143633,2544,0,0,66,627.5,19856,0,0,0.01,unity-panel-se,1,dos
1556143698,52885,1996,0,148,17880,2712,0,0,0,atop,1,dos
1556143703,52886,1996,0,148,17884,2712,0,0,0,atop,1,dos
1556143728,2766,108,0,10,1.4,82832,0,0,0.02,compiz,1,dos
1556143773,2807,0,0,36,381.1,9396,0,0,0,vmtoolsd,1,dos
1556143813,52885,1996,0,148,17880,2712,0,0,0,atop,1,dos
1556143818,52886,1996,0,148,17884,2712,0,0,0,atop,1,dos
1556143823,2426,0,0,415,40264,2220,0,0,0,dbus-daemon,1,dos
1556143853,2791,8,0,1350,1.4,55412,0,0,0.01,nautilus,1,dos
1556143863,3144,0,0,2132,2.5,24404,0,0,0.01,ostinato,1,dos
1556143908,3279,1996,0,148,18600,3512,0,0,0,atop,1,dos
1556143948,1641,0,0,12,9480,340,0,0,0,haveged,1,dos
1556144023,1400,0,0,47,505.2,4388,0,0,0,whoopsie,1,dos
1556144053,3281,1996,0,148,18512,3512,0,0,0,atop,1,dos
1556144108,1494,0,0,2219,371,70008,0,0,0.02,Xorg,1,dos
1556144113,2791,8,0,1350,1.4,55412,0,0,0.01,nautilus,1,dos
1556144118,2531,0,0,589,663.4,50636,0,0,0.01,hud-service,1,dos
1556144123,3229,0,0,545,786.4,33520,0,0,0.01,gedit,1,dos
1556144128,3144,0,0,2132,2.5,24404,0,0,0.01,ostinato,1,dos
1556144133,3147,0,0,978,3.1,23028,0,0,0.01,drone,1,dos
1556144138,3090,0,0,280,710.1,21836,0,0,0.01,gnome-terminal,1,dos
1556144143,2544,0,0,66,627.5,19856,0,0,0.01,unity-panel-se,1,dos
1556144178,52888,1917,0,148,17884,2720,0,0,0,atop,1,dos
1556144183,52887,1664,0,148,17884,2716,0,0,0,atop,1,dos
1556144248,1473,0,0,10415,607.7,26412,0,0,0.01,mysqld,1,dos
1556144253,3144,0,0,2132,2.5,24404,0,0,0.01,ostinato,1,dos
1556144318,52887,2303,0,148,17884,2716,0,0,0,atop,1,dos
1556144323,52885,1996,0,148,17880,2712,0,0,0,atop,1,dos
1556144373,2784,0,0,4,857.6,43788,0,0,0.01,evolution-cale,1,dos
1556144378,3229,0,0,545,786.4,33520,0,0,0.01,gedit,1,dos
1556144383,1473,0,0,10415,607.7,26412,0,0,0.01,mysqld,1,dos
1556144423,1182,0,0,1071,342.1,6012,0,0,0,NetworkManager,1,dos
1556144428,1400,0,0,47,505.2,4388,0,0,0,whoopsie,1,dos
1556144453,3279,1996,0,148,18600,3512,0,0,0,atop,1,dos
1556144478,52886,1996,0,148,17884,2712,0,0,0,atop,1,dos
1556144608,6604,0,0,0,0,0,0,0,0,kworker/0:1,1,dos
1556144613,2766,214,0,10,1.4,82832,0,0,0.02,compiz,1,dos
1556144643,3147,0,0,978,3.1,23028,0,0,0.01,drone,1,dos
1556144693,52887,1656,0,148,17880,2716,4,0,0,atop,1,dos
1556144763,3144,0,0,2132,2.5,24404,0,0,0.01,ostinato,1,dos
1556144793,1182,0,0,1071,342.1,6012,0,0,0,NetworkManager,1,dos
1556144878,52937,0,0,0,0,0,0,0,0,kworker/u256:0,1,dos
1556144888,1494,0,0,2219,371,70008,0,0,0.02,Xorg,1,dos
1556144893,2791,8,0,1350,1.4,55404,0,8,0.01,nautilus,1,dos
1556144953,3279,1996,0,148,18600,3512,0,0,0,atop,1,dos
1556144958,3281,1996,0,148,18512,3512,0,0,0,atop,1,dos
1556144963,52888,1019,0,148,17880,2720,0,0,0,atop,1,dos
1556144988,1424,44,0,36,19296,688,0,0,0,irqbalance,1,dos
1556144993,1641,0,0,12,9480,340,0,0,0,haveged,1,dos
1556145078,1861,8,0,36,159.8,3628,0,0,0,vmtoolsd,1,dos
1556145083,3282,1996,0,148,18524,3540,0,0,0,atop,1,dos
1556145103,52888,2375,0,148,17884,2720,4,0,0,atop,1,dos
1556145108,52887,2573,0,148,17884,2716,0,0,0,atop,1,dos
1556145133,6604,0,0,0,0,0,0,0,0,kworker/0:1,1,dos
1556145138,2766,54,0,10,1.4,82832,0,0,0.02,compiz,1,dos
1556145163,1473,0,0,10415,607.7,26412,0,0,0.01,mysqld,1,dos
1556145273,1494,0,0,2219,371,70008,0,0,0.02,Xorg,1,dos
1556145278,2791,8,0,1350,1.4,55412,0,0,0.01,nautilus,1,dos
1556145283,2531,4,0,589,663.4,50636,0,0,0.01,hud-service,1,dos
1556145288,1473,0,0,10415,607.7,26412,0,0,0.01,mysqld,1,dos
1556145293,3144,0,0,2132,2.5,24404,0,0,0.01,ostinato,1,dos
1556145348,52888,1679,0,148,17884,2720,0,0,0,atop,1,dos
1556145353,52887,1993,0,148,17884,2716,0,0,0,atop,1,dos
1556145368,1424,4,0,36,19296,688,0,0,0,irqbalance,1,dos
1556145428,1473,0,0,10415,607.7,26412,0,0,0.01,mysqld,1,dos
1556145433,3144,0,0,2132,2.5,24404,0,0,0.01,ostinato,1,dos
1556145463,3282,1984,0,148,18524,3540,0,0,0,atop,1,dos
1556145468,3280,1984,0,148,18604,3532,0,0,0,atop,1,dos
1556145473,3279,1984,0,148,18600,3512,0,0,0,atop,1,dos
1556145503,2426,0,0,415,40264,2220,0,0,0,dbus-daemon,1,dos
1556145563,3147,0,0,978,3.1,23028,0,0,0.01,drone,1,dos
1556145568,3090,0,0,280,710.1,21836,0,0,0.01,gnome-terminal,1,dos
1556145573,2544,0,0,66,627.5,19856,0,0,0.01,unity-panel-se,1,dos
1556145613,3279,1984,0,148,18600,3512,0,0,0,atop,1,dos
1556145673,1494,0,0,2219,371,70008,0,0,0.02,Xorg,1,dos
1556145678,2791,8,0,1350,1.4,55412,0,0,0.01,nautilus,1,dos
1556145683,2531,3,0,589,663.5,50896,0,0,0.01,hud-service,1,dos
1556145738,52887,2196,0,148,17884,2716,0,0,0,atop,1,dos
1556145783,2791,8,0,1350,1.4,55412,0,0,0.01,nautilus,1,dos
1556145788,2531,2,0,589,663.5,50896,0,0,0.01,hud-service,1,dos
1556145793,3229,0,0,545,786.4,33520,0,0,0.01,gedit,1,dos
1556145828,1861,8,0,36,159.8,3628,0,0,0,vmtoolsd,1,dos
1556145928,1861,0,0,36,159.8,3628,0,0,0,vmtoolsd,1,dos
1556145953,52888,1984,0,148,17880,2720,0,0,0,atop,1,dos
1556145963,52885,1984,0,148,17880,2712,0,0,0,atop,1,dos
1556146073,52885,1984,0,148,17880,2712,0,0,0,atop,1,dos
1556146108,1494,0,0,2219,371,70008,0,0,0.02,Xorg,1,dos
1556146113,2791,8,0,1350,1.4,55412,0,0,0.01,nautilus,1,dos
1556146148,3090,0,0,280,710.1,21836,0,0,0.01,gnome-terminal,1,dos
1556146153,2544,2,0,66,627.5,19856,0,0,0.01,unity-panel-se,1,dos
1556146228,3281,1984,0,148,18512,3512,0,0,0,atop,1,dos
1556146233,52888,2139,0,148,17884,2720,4,0,0,atop,1,dos
1556146238,52887,2214,0,148,17884,2716,0,0,0,atop,1,dos
1556146243,52885,1984,0,148,17880,2712,0,0,0,atop,1,dos
1556146248,52886,1985,0,148,17884,2712,0,0,0,atop,1,dos
1556146253,2328,0,0,245,40392,2516,0,0,0,init,1,dos
1556146338,3147,0,0,978,3.1,23028,0,0,0.01,drone,1,dos
1556146343,3090,0,0,280,710.1,21836,0,0,0.01,gnome-terminal,1,dos
1556146408,52888,1834,0,148,17880,2720,4,0,0,atop,1,dos
1556146413,52887,1836,0,148,17884,2716,0,0,0,atop,1,dos
1556146433,1424,4,0,36,19296,688,0,0,0,irqbalance,1,dos
1556146438,2504,0,0,121,22408,616,0,0,0,upstart-dbus-b,1,dos
1556146443,6604,0,0,0,0,0,0,0,0,kworker/0:1,1,dos
1556146463,2531,4,0,589,663.5,50896,0,0,0.01,hud-service,1,dos
1556146488,2692,0,0,35,280.1,8892,0,0,0,indicator-appl,1,dos
1556146518,52888,1989,0,148,17880,2720,0,0,0,atop,1,dos
1556146618,1861,8,0,36,159.8,3628,0,0,0,vmtoolsd,1,dos
1556146623,3282,1988,0,148,18524,3540,0,0,0,atop,1,dos
1556146658,52886,1988,0,148,17884,2712,0,0,0,atop,1,dos
1556146708,3144,0,0,2132,2.5,24404,0,0,0.01,ostinato,1,dos
1556146788,1424,16,0,36,19296,688,0,0,0,irqbalance,1,dos
1556146793,2504,0,0,121,22408,616,0,0,0,upstart-dbus-b,1,dos
1556146803,52937,0,0,0,0,0,0,0,0,kworker/u256:0,1,dos
1556146808,3048,0,0,3063,726.8,111.3,0,0,0.03,update-manager,1,dos
1556146938,3281,1984,0,148,18512,3512,0,0,0,atop,1,dos
1556146943,52888,1988,0,148,17880,2720,0,0,0,atop,1,dos
1556147013,2791,8,0,1350,1.4,55412,0,0,0.01,nautilus,1,dos
1556147058,1861,8,0,36,159.8,3628,0,0,0,vmtoolsd,1,dos
1556147063,3282,1989,0,148,18524,3540,0,0,0,atop,1,dos
1556147088,52887,1639,0,148,17880,2716,4,0,0,atop,1,dos
1556147153,2784,0,0,4,857.6,43788,0,0,0.01,evolution-cale,1,dos
1556147288,1494,0,0,2219,371,70008,0,0,0.02,Xorg,1,dos
1556147298,2531,5,0,589,663.6,50896,0,0,0.01,hud-service,1,dos
1556147303,3229,0,0,545,786.4,33520,0,0,0.01,gedit,1,dos
1556147308,1473,0,0,10415,607.7,26412,0,0,0.01,mysqld,1,dos
1556147313,3144,0,0,2132,2.5,24404,0,0,0.01,ostinato,1,dos
1556147423,2531,4,0,589,663.6,50896,0,0,0.01,hud-service,1,dos
1556147463,2807,0,0,36,381.1,9396,0,0,0,vmtoolsd,1,dos
1556147493,3280,1988,0,148,18604,3532,0,0,0,atop,1,dos
1556147543,2504,0,0,121,22408,616,0,0,0,upstart-dbus-b,1,dos
1556147583,1495,0,0,531,422.8,65492,0,0,0.02,named,1,dos
1556147658,1400,19,0,47,505.2,4388,0,0,0,whoopsie,1,dos
1556147663,1950,0,0,149,233.8,3720,0,0,0,upowerd,1,dos
1556147723,1424,4,0,36,19296,688,0,0,0,irqbalance,1,dos
1556147898,2531,5,0,589,663.8,51160,0,0,0.01,hud-service,1,dos
1556147903,2784,0,0,4,857.6,43788,0,0,0.01,evolution-cale,1,dos
1556147928,2788,0,0,297,718.3,16144,0,0,0,nm-applet,1,dos
1556147933,52942,0,0,66,538.8,14488,0,0,0,unity-panel-se,1,dos
1556147943,2692,0,0,35,280.1,8892,0,0,0,indicator-appl,1,dos
1556147948,2835,0,0,350,315.3,6592,0,0,0,mission-contro,1,dos
1556148078,2544,0,0,66,627.5,19856,0,0,0.01,unity-panel-se,1,dos
1556148123,52887,1965,0,148,17884,2716,4,0,0,atop,1,dos
1556148253,53096,1152,0,1603,10224,3660,10224,3660,0,dhclient,1,dos
1556148258,1861,0,0,36,159.8,3628,0,0,0,vmtoolsd,1,dos
1556148318,2504,0,0,121,22408,616,0,0,0,upstart-dbus-b,1,dos
1556148363,2531,4,0,589,663.8,51160,0,0,0.01,hud-service,1,dos
1556148373,3229,0,0,545,786.4,33520,0,0,0.01,gedit,1,dos
1556148378,3144,0,0,2132,2.5,24404,0,0,0.01,ostinato,1,dos
1556148408,2692,0,0,35,280.1,8892,0,0,0,indicator-appl,1,dos
1556148423,3191,0,0,18,368.9,4028,0,0,0,deja-dup-monit,1,dos
1556148453,3281,1992,0,148,18512,3512,0,0,0,atop,1,dos
1556148588,3280,1992,0,148,18604,3532,0,0,0,atop,1,dos
1556148603,52888,1992,0,148,17880,2720,0,0,0,atop,1,dos
1556148643,1494,0,0,2219,371,70008,0,0,0.02,Xorg,1,dos
1556148648,2791,8,0,1350,1.4,55412,0,0,0.01,nautilus,1,dos
1556148708,1182,0,0,1071,342.1,6012,0,0,0,NetworkManager,1,dos
1556148798,2791,8,0,1350,1.4,55412,0,0,0.01,nautilus,1,dos
1556148808,3229,0,0,545,786.4,33520,0,0,0.01,gedit,1,dos
1556148813,3144,0,0,2132,2.5,24404,0,0,0.01,ostinato,1,dos
1556148853,2838,0,0,319,362.7,4584,0,0,0,udisksd,1,dos
1556148858,1861,8,0,36,159.8,3628,0,0,0,vmtoolsd,1,dos
1556148973,2544,0,0,66,627.5,19856,0,0,0.01,unity-panel-se,1,dos
1556148978,2788,0,0,297,718.3,16144,0,0,0,nm-applet,1,dos
1556149093,2766,0,0,10,1.4,82832,0,0,0.02,compiz,1,dos
1556149123,3144,0,0,2132,2.5,24404,0,0,0.01,ostinato,1,dos
1556149143,2779,0,0,124,623.6,10300,0,0,0,goa-daemon,1,dos
1556149173,3281,1987,0,148,18512,3512,0,0,0,atop,1,dos
1556149268,2835,0,0,350,315.3,6592,0,0,0,mission-contro,1,dos
1556149273,1400,0,0,47,505.2,4388,0,0,0,whoopsie,1,dos
1556149333,52937,0,0,0,0,0,0,0,0,kworker/u256:0,1,dos
1556149363,3144,0,0,2132,2.5,24404,0,0,0.01,ostinato,1,dos
1556149368,3147,0,0,978,3.1,23028,0,0,0.01,drone,1,dos
1556149503,2525,3,0,31,1,19388,0,0,0.01,unity-settings,1,dos
1556149508,2807,0,0,36,381.1,9396,0,0,0,vmtoolsd,1,dos
1556149513,1861,0,0,36,159.8,3628,0,0,0,vmtoolsd,1,dos
1556149563,1424,4,0,36,19296,688,0,0,0,irqbalance,1,dos
1556149603,3144,0,0,2132,2.5,24404,0,0,0.01,ostinato,1,dos
1556149608,3147,0,0,978,3.1,23028,0,0,0.01,drone,1,dos
1556149768,3280,1987,0,148,18604,3532,0,0,0,atop,1,dos
1556149803,1424,4,0,36,19296,688,0,0,0,irqbalance,1,dos
1556149908,2093,3188,10,596,184.2,14072,184.2,14072,0,apache2,1,dos
1556149943,2703,3107,5,121,520.8,11176,520.8,11176,0,indicator-keyb,1,dos
1556149948,2752,2980,14,82,470,10644,470,10644,0,evolution-sour,1,dos
1556149968,2843,2736,0,38,323.9,9564,323.9,9564,0,polkit-gnome-a,1,dos
1556150068,2731,1582,1,35,280.1,5024,280.1,5024,0,indicator-appl,1,dos
1556150128,3224,1524,0,956,27292,4160,27292,4160,0,bash,1,dos
1556150233,2998,879,0,66,121.7,2880,121.7,2880,0,gvfsd-metadata,1,dos
1556150238,2817,841,0,69,174.2,2832,174.2,2832,0,dconf-service,1,dos
1556150253,2499,2593,0,415,40184,2264,40184,2264,0,dbus-daemon,1,dos
1556150358,3140,203,0,415,39128,1028,39128,1028,0,dbus-daemon,1,dos
1556150368,1400,293,0,37,23652,1004,23652,1004,0,cron,1,dos
1556150403,1317,403,0,25,20012,948,20012,948,0,getty,1,dos
1556150493,2821,8,0,10,1.2,75684,0,0,0.02,compiz,1,dos
1556150523,3058,1,0,280,710.1,22232,0,0,0.01,gnome-terminal,1,dos
1556150548,2722,0,0,47,508.4,13784,0,2024,0,indicator-prin,1,dos
1556150553,3023,6,0,189,344,4804,0,0,0,zeitgeist-daem,1,dos
1556150583,2499,0,0,415,40184,2264,0,0,0,dbus-daemon,1,dos
1556150628,3058,0,0,280,710.1,22232,0,0,0.01,gnome-terminal,1,dos
1556150728,3058,0,0,280,710.1,22232,0,0,0.01,gnome-terminal,1,dos
1556150733,2608,0,0,589,630.2,21884,0,0,0.01,hud-service,1,dos
1556150743,1967,0,0,36,159.8,4392,0,0,0,vmtoolsd,1,dos
1556150793,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556150853,3293,1904,0,148,17616,2332,0,0,0,atop,1,dos
1556150893,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556150898,2849,10,0,1350,1.4,40120,0,0,0.01,nautilus,1,dos
1556151003,2838,0,0,4,857.6,44596,0,0,0.01,evolution-cale,1,dos
1556151013,3058,0,0,280,710.1,22232,0,0,0.01,gnome-terminal,1,dos
1556151043,2886,0,0,350,315.2,7284,0,0,0,mission-contro,1,dos
1556151048,1208,0,0,7,274.6,5164,0,0,0,polkitd,1,dos
1556151168,3018,0,0,119,472.6,11280,0,0,0,zeitgeist-data,1,dos
1556151183,1695,0,0,12,9480,3496,0,0,0,haveged,1,dos
1556151213,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556151223,2821,0,0,10,1.2,75684,0,0,0.02,compiz,1,dos
1556151318,3103,0,0,2132,2.5,28108,0,0,0.01,ostinato,1,dos
1556151348,1967,0,0,36,159.8,4392,0,0,0,vmtoolsd,1,dos
1556151378,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556151483,2849,8,0,1350,1.4,40120,0,0,0.01,nautilus,1,dos
1556151513,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556151603,2886,0,0,350,315.2,7284,0,0,0,mission-contro,1,dos
1556151613,3273,0,0,18,368.9,3884,0,0,0,deja-dup-monit,1,dos
1556151618,3292,1900,0,148,17620,2340,0,0,0,atop,1,dos
1556151623,3293,1900,0,148,17616,2336,0,0,0,atop,1,dos
1556151688,3058,0,0,280,710.1,22232,0,0,0.01,gnome-terminal,1,dos
1556151693,2608,0,0,589,630.2,21884,0,0,0.01,hud-service,1,dos
1556151738,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556151748,1457,0,0,2219,330,67996,0,0,0.02,Xorg,1,dos
1556151813,1196,142,0,1071,342.2,7412,0,0,0,NetworkManager,1,dos
1556151843,1967,8,0,36,159.8,4392,0,0,0,vmtoolsd,1,dos
1556151948,2608,0,0,589,630.2,21884,0,0,0.01,hud-service,1,dos
1556152048,3128,0,0,978,2.8,22976,0,0,0.01,drone,1,dos
1556152053,3058,0,0,280,710.1,22232,0,0,0.01,gnome-terminal,1,dos
1556152153,1517,1,0,531,391.3,30712,0,0,0.01,named,1,dos
1556152168,2608,7,0,589,630.2,21884,0,0,0.01,hud-service,1,dos
1556152288,2847,0,0,297,718.4,18184,0,0,0,nm-applet,1,dos
1556152303,1196,0,0,1071,342.2,7412,0,0,0,NetworkManager,1,dos
1556152323,1967,0,0,36,159.8,4392,0,0,0,vmtoolsd,1,dos
1556152408,3103,0,0,2132,2.5,28108,0,0,0.01,ostinato,1,dos
1556152413,3128,0,0,978,2.8,22976,0,0,0.01,drone,1,dos
1556152428,2593,0,0,31,729.2,20036,0,0,0.01,unity-settings,1,dos
1556152533,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556152573,1517,0,0,531,391.6,30976,0,0,0.01,named,1,dos
1556152578,3103,0,0,2132,2.5,28108,0,0,0.01,ostinato,1,dos
1556152588,2608,7,0,589,630.4,21884,0,0,0.01,hud-service,1,dos
1556152623,1460,0,0,148,280.7,4056,0,0,0,accounts-daemo,1,dos
1556152633,3292,1908,0,148,17620,2348,0,0,0,atop,1,dos
1556152723,2847,1,0,297,718.4,18184,0,0,0,nm-applet,1,dos
1556152728,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556152733,1196,0,0,1071,342.2,7412,0,0,0,NetworkManager,1,dos
1556152743,1406,0,0,47,425.1,5012,0,0,0,whoopsie,1,dos
1556152768,3293,1908,0,148,17620,2340,300,4,0,atop,1,dos
1556152773,3294,1907,0,148,17616,2336,0,4,0,atop,1,dos
1556152868,3292,1907,0,148,17620,2348,0,0,0,atop,1,dos
1556152873,3295,1907,0,148,17616,2348,0,0,0,atop,1,dos
1556152903,2821,14,0,10,1.2,75684,0,0,0.02,compiz,1,dos
1556152908,1457,0,0,2219,330,67996,0,0,0.02,Xorg,1,dos
1556152953,2847,0,0,297,718.4,18184,0,0,0,nm-applet,1,dos
1556152983,3023,2,0,189,344,4804,0,0,0,zeitgeist-daem,1,dos
1556153023,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556153028,2529,0,0,121,22308,376,0,0,0,upstart-dbus-b,1,dos
1556153043,2821,48,0,10,1.2,75684,0,0,0.02,compiz,1,dos
1556153143,3294,1908,0,148,17912,2364,0,28,0,atop,1,dos
1556153148,3292,1908,0,148,17620,2348,0,0,0,atop,1,dos
1556153163,1401,3,0,36,19296,824,0,0,0,irqbalance,1,dos
1556153223,2608,7,0,589,630.5,22144,0,0,0.01,hud-service,1,dos
1556153248,1196,0,0,1071,342.2,7412,0,0,0,NetworkManager,1,dos
1556153268,1967,0,0,36,159.8,4392,0,0,0,vmtoolsd,1,dos
1556153283,3294,1847,0,148,17916,2364,4,0,0,atop,1,dos
1556153288,3292,1676,0,148,17624,2348,4,0,0,atop,1,dos
1556153308,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556153313,3308,0,0,0,0,0,0,0,0,kworker/u256:0,1,dos
1556153413,3292,2139,0,148,17620,2348,4,0,0,atop,1,dos
1556153443,2821,0,0,10,1.2,75684,0,0,0.02,compiz,1,dos
1556153448,1457,1,0,2219,330,67996,0,0,0.02,Xorg,1,dos
1556153488,2847,0,0,297,718.4,18184,0,0,0,nm-applet,1,dos
1556153568,2849,9,0,1350,1.4,40120,0,0,0.01,nautilus,1,dos
1556153583,2608,7,0,589,630.6,22272,128,128,0.01,hud-service,1,dos
1556153593,2593,0,0,31,729.2,20036,0,0,0.01,unity-settings,1,dos
1556153663,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556153668,3308,0,0,0,0,0,0,0,0,kworker/u256:0,1,dos
1556153703,2608,6,0,589,630.6,22272,0,0,0.01,hud-service,1,dos
1556153713,2593,0,0,31,729.2,20036,0,0,0.01,unity-settings,1,dos
1556153743,2904,3,0,319,362.7,7188,0,0,0,udisksd,1,dos
1556153748,1208,0,0,7,274.6,5164,0,0,0,polkitd,1,dos
1556153808,3292,1901,0,148,17624,2348,4,0,0,atop,1,dos
1556153823,1401,5,0,36,19296,824,0,0,0,irqbalance,1,dos
1556153848,2821,0,0,10,1.2,75684,0,0,0.02,compiz,1,dos
1556154033,2847,0,0,297,718.4,18184,0,0,0,nm-applet,1,dos
1556154048,1196,18,0,1071,342.2,7416,0,0,0,NetworkManager,1,dos
1556154063,2724,1,0,357,552.8,5924,0,0,0,indicator-sess,1,dos
1556154073,1967,0,0,36,159.8,4392,0,0,0,vmtoolsd,1,dos
1556154078,3313,0,0,1603,10224,3664,0,0,0,dhclient,1,dos
1556154168,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556154183,2551,0,0,281,609.5,15736,0,0,0,bamfdaemon,1,dos
1556154228,2559,1,0,148,353.2,6220,0,0,0,ibus-daemon,1,dos
1556154303,3293,1909,0,148,17916,2372,0,0,0,atop,1,dos
1556154313,3292,658,0,148,17624,2352,4,0,0,atop,1,dos
1556154343,2544,0,0,129,30780,700,0,0,0,upstart-file-b,1,dos
1556154348,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556154463,3293,1917,0,148,17916,2376,0,4,0,atop,1,dos
1556154468,3294,2514,0,148,17916,2372,0,4,0,atop,1,dos
1556154483,2499,0,0,415,40184,2264,0,0,0,dbus-daemon,1,dos
1556154583,1695,0,0,12,9480,3496,0,0,0,haveged,1,dos
1556154588,3293,1911,0,148,17916,2376,0,0,0,atop,1,dos
1556154633,2849,8,0,1350,1.4,40120,0,0,0.01,nautilus,1,dos
1556154643,3128,0,0,978,2.8,22976,0,0,0.01,drone,1,dos
1556154688,3295,1911,0,148,17616,2352,0,0,0,atop,1,dos
1556154693,2499,0,0,415,40184,2264,0,0,0,dbus-daemon,1,dos
1556154793,3294,1496,0,148,17912,2372,0,0,0,atop,1,dos
1556154798,3292,2012,0,148,17624,2356,0,0,0,atop,1,dos
1556154828,3330,214,0,0,0,0,0,0,0,<debian-sa1>,1,dos
1556154888,2882,0,0,36,381.1,16928,0,0,0,vmtoolsd,1,dos
1556154933,3292,1336,0,148,17624,2356,0,0,0,atop,1,dos
1556154978,2608,7,0,589,630.9,22540,0,0,0.01,hud-service,1,dos
1556154988,2633,0,0,66,553.8,18384,0,0,0,unity-panel-se,1,dos
1556155123,2576,0,0,121,22308,640,0,0,0,upstart-dbus-b,1,dos
1556155213,2821,336,0,10,1.3,75044,168,0,0.02,compiz,1,dos
1556155243,2608,7,0,589,630.9,22540,0,0,0.01,hud-service,1,dos
